代码,简称,时间,开盘价(元),收盘价(元),最高价(元),最低价(元)
ICM.CFE,中证500股指期货主力连续,2021-09-13,7608.8,7596.4,7618.0,7531.8
ICM.CFE,中证500股指期货主力连续,2021-09-14,7573.2,7545.2,7680.2,7513.0
ICM.CFE,中证500股指期货主力连续,2021-09-15,7544.4,7571.8,7624.0,7515.0
ICM.CFE,中证500股指期货主力连续,2021-09-16,7593.8,7442.4,7648.0,7435.0
ICM.CFE,中证500股指期货主力连续,2021-09-17,7350.0,7321.0,7415.8,7238.2
ICM.CFE,中证500股指期货主力连续,2021-09-22,7280.2,7385.8,7402.2,7256.6
ICM.CFE,中证500股指期货主力连续,2021-09-23,7438.2,7425.0,7467.4,7377.0
ICM.CFE,中证500股指期货主力连续,2021-09-24,7412.2,7370.0,7438.0,7350.2
ICM.CFE,中证500股指期货主力连续,2021-09-27,7390.0,7178.2,7397.8,7135.4
ICM.CFE,中证500股指期货主力连续,2021-09-28,7180.6,7187.0,7220.8,7152.2
ICM.CFE,中证500股指期货主力连续,2021-09-29,7139.8,7047.0,7162.0,7008.2
ICM.CFE,中证500股指期货主力连续,2021-09-30,7066.4,7095.2,7110.8,7039.2
ICM.CFE,中证500股指期货主力连续,2021-10-08,7169.0,7081.4,7198.8,7045.8
ICM.CFE,中证500股指期货主力连续,2021-10-11,7082.8,7083.0,7129.6,7040.2
ICM.CFE,中证500股指期货主力连续,2021-10-12,7062.6,6946.2,7089.2,6903.2
ICM.CFE,中证500股指期货主力连续,2021-10-13,6953.2,6981.0,7006.2,6900.0
ICM.CFE,中证500股指期货主力连续,2021-10-14,6967.6,7006.2,7032.0,6948.0
ICM.CFE,中证500股指期货主力连续,2021-10-15,7006.0,7025.0,7038.2,6978.2
ICM.CFE,中证500股指期货主力连续,2021-10-18,7009.0,7021.0,7033.0,6945.2
ICM.CFE,中证500股指期货主力连续,2021-10-19,7012.6,7070.0,7091.6,6998.8
ICM.CFE,中证500股指期货主力连续,2021-10-20,7031.0,7075.6,7118.8,7020.0
ICM.CFE,中证500股指期货主力连续,2021-10-21,7090.0,7054.0,7103.6,7012.8
ICM.CFE,中证500股指期货主力连续,2021-10-22,7051.2,7004.2,7075.0,6992.0
ICM.CFE,中证500股指期货主力连续,2021-10-25,7002.0,7059.0,7071.0,6979.2
ICM.CFE,中证500股指期货主力连续,2021-10-26,7075.8,7063.6,7125.0,7030.0
ICM.CFE,中证500股指期货主力连续,2021-10-27,7046.0,6998.0,7064.0,6966.2
ICM.CFE,中证500股指期货主力连续,2021-10-28,6988.0,6941.0,7003.4,6916.0
ICM.CFE,中证500股指期货主力连续,2021-10-29,6942.0,7015.4,7017.8,6913.6
ICM.CFE,中证500股指期货主力连续,2021-11-01,6996.2,7043.6,7072.6,6986.0
ICM.CFE,中证500股指期货主力连续,2021-11-02,7042.6,6988.6,7096.0,6916.8
ICM.CFE,中证500股指期货主力连续,2021-11-03,6980.0,7009.4,7048.4,6973.2
ICM.CFE,中证500股指期货主力连续,2021-11-04,7017.0,7066.2,7075.2,7017.0
ICM.CFE,中证500股指期货主力连续,2021-11-05,7060.0,7003.6,7079.0,7000.2
ICM.CFE,中证500股指期货主力连续,2021-11-08,7003.2,7022.2,7045.6,6979.0
ICM.CFE,中证500股指期货主力连续,2021-11-09,7044.4,7071.2,7091.0,7024.2
ICM.CFE,中证500股指期货主力连续,2021-11-10,7054.8,7055.6,7066.8,6955.0
ICM.CFE,中证500股指期货主力连续,2021-11-11,7045.6,7114.0,7119.8,7042.4
ICM.CFE,中证500股指期货主力连续,2021-11-12,7114.2,7165.0,7176.8,7114.2
ICM.CFE,中证500股指期货主力连续,2021-11-15,7175.0,7104.8,7193.0,7081.6
ICM.CFE,中证500股指期货主力连续,2021-11-16,7088.4,7054.8,7132.0,7045.0
ICM.CFE,中证500股指期货主力连续,2021-11-17,7050.4,7094.2,7104.0,7036.2
ICM.CFE,中证500股指期货主力连续,2021-11-18,7094.0,7085.8,7136.4,7052.6
ICM.CFE,中证500股指期货主力连续,2021-11-19,7056.0,7170.0,7172.4,7047.8
ICM.CFE,中证500股指期货主力连续,2021-11-22,7175.0,7210.2,7238.0,7174.6
ICM.CFE,中证500股指期货主力连续,2021-11-23,7208.0,7225.0,7253.0,7206.6
ICM.CFE,中证500股指期货主力连续,2021-11-24,7223.8,7221.4,7253.0,7206.2
ICM.CFE,中证500股指期货主力连续,2021-11-25,7221.4,7218.0,7235.2,7200.2
ICM.CFE,中证500股指期货主力连续,2021-11-26,7201.6,7196.4,7235.0,7163.8
ICM.CFE,中证500股指期货主力连续,2021-11-29,7136.4,7215.2,7219.8,7136.4
ICM.CFE,中证500股指期货主力连续,2021-11-30,7235.0,7221.2,7259.4,7184.2
ICM.CFE,中证500股指期货主力连续,2021-12-01,7214.2,7267.2,7271.0,7201.6
ICM.CFE,中证500股指期货主力连续,2021-12-02,7251.6,7215.2,7263.0,7190.0
ICM.CFE,中证500股指期货主力连续,2021-12-03,7215.0,7288.0,7288.0,7206.8
ICM.CFE,中证500股指期货主力连续,2021-12-06,7286.8,7215.2,7296.6,7212.2
ICM.CFE,中证500股指期货主力连续,2021-12-07,7240.6,7177.2,7246.6,7132.2
ICM.CFE,中证500股指期货主力连续,2021-12-08,7190.6,7277.6,7282.8,7186.4
ICM.CFE,中证500股指期货主力连续,2021-12-09,7272.0,7302.4,7330.0,7264.4
ICM.CFE,中证500股指期货主力连续,2021-12-10,7288.2,7322.0,7336.6,7276.0
ICM.CFE,中证500股指期货主力连续,2021-12-13,7345.2,7334.6,7369.0,7313.8
ICM.CFE,中证500股指期货主力连续,2021-12-14,7322.8,7332.2,7354.0,7318.8
ICM.CFE,中证500股指期货主力连续,2021-12-15,7330.4,7314.6,7359.0,7303.0
ICM.CFE,中证500股指期货主力连续,2021-12-16,7320.6,7380.6,7383.8,7318.4
ICM.CFE,中证500股指期货主力连续,2021-12-17,7352.8,7316.0,7358.6,7285.0
ICM.CFE,中证500股指期货主力连续,2021-12-20,7295.0,7230.0,7314.0,7205.0
ICM.CFE,中证500股指期货主力连续,2021-12-21,7223.6,7268.8,7305.0,7223.0
ICM.CFE,中证500股指期货主力连续,2021-12-22,7281.0,7297.0,7316.6,7272.2
ICM.CFE,中证500股指期货主力连续,2021-12-23,7301.8,7342.8,7365.0,7285.6
ICM.CFE,中证500股指期货主力连续,2021-12-24,7340.8,7309.4,7345.4,7272.0
ICM.CFE,中证500股指期货主力连续,2021-12-27,7299.8,7298.4,7349.8,7290.2
ICM.CFE,中证500股指期货主力连续,2021-12-28,7306.4,7310.0,7318.8,7260.6
ICM.CFE,中证500股指期货主力连续,2021-12-29,7301.0,7291.2,7315.8,7275.0
ICM.CFE,中证500股指期货主力连续,2021-12-30,7289.6,7342.8,7356.2,7284.6
ICM.CFE,中证500股指期货主力连续,2021-12-31,7344.0,7371.8,7404.0,7344.0
ICM.CFE,中证500股指期货主力连续,2022-01-04,7397.0,7371.0,7399.6,7317.8
ICM.CFE,中证500股指期货主力连续,2022-01-05,7360.0,7221.8,7363.8,7214.4
ICM.CFE,中证500股指期货主力连续,2022-01-06,7195.6,7225.2,7239.8,7167.6
ICM.CFE,中证500股指期货主力连续,2022-01-07,7229.6,7192.0,7255.6,7183.0
ICM.CFE,中证500股指期货主力连续,2022-01-10,7181.2,7191.0,7205.0,7140.0
ICM.CFE,中证500股指期货主力连续,2022-01-11,7191.4,7157.8,7222.4,7130.2
ICM.CFE,中证500股指期货主力连续,2022-01-12,7175.2,7200.0,7209.6,7156.6
ICM.CFE,中证500股指期货主力连续,2022-01-13,7209.2,7118.8,7212.6,7110.8
ICM.CFE,中证500股指期货主力连续,2022-01-14,7086.4,7088.4,7147.2,7066.4
ICM.CFE,中证500股指期货主力连续,2022-01-17,7092.0,7154.6,7182.8,7090.0
ICM.CFE,中证500股指期货主力连续,2022-01-18,7165.6,7166.0,7191.8,7132.2
ICM.CFE,中证500股指期货主力连续,2022-01-19,7160.2,7122.2,7196.6,7083.0
ICM.CFE,中证500股指期货主力连续,2022-01-20,7126.6,7063.8,7145.0,7044.4
ICM.CFE,中证500股指期货主力连续,2022-01-21,7072.2,7009.2,7077.0,6988.8
ICM.CFE,中证500股指期货主力连续,2022-01-24,6974.0,7004.2,7024.8,6942.2
ICM.CFE,中证500股指期货主力连续,2022-01-25,6990.0,6762.2,6994.4,6752.2
ICM.CFE,中证500股指期货主力连续,2022-01-26,6789.8,6786.2,6810.0,6747.2
ICM.CFE,中证500股指期货主力连续,2022-01-27,6772.2,6622.0,6790.0,6603.8
ICM.CFE,中证500股指期货主力连续,2022-01-28,6674.2,6561.0,6681.6,6498.0
ICM.CFE,中证500股指期货主力连续,2022-02-07,6650.0,6661.6,6697.0,6638.0
ICM.CFE,中证500股指期货主力连续,2022-02-08,6669.8,6742.4,6747.2,6594.0
ICM.CFE,中证500股指期货主力连续,2022-02-09,6740.0,6841.8,6848.6,6733.0
ICM.CFE,中证500股指期货主力连续,2022-02-10,6834.0,6836.4,6861.6,6801.0
ICM.CFE,中证500股指期货主力连续,2022-02-11,6811.0,6753.8,6845.6,6735.2
ICM.CFE,中证500股指期货主力连续,2022-02-14,6727.6,6699.2,6779.8,6675.4
ICM.CFE,中证500股指期货主力连续,2022-02-15,6710.0,6755.4,6759.8,6685.0
ICM.CFE,中证500股指期货主力连续,2022-02-16,6778.8,6767.4,6787.0,6741.8
ICM.CFE,中证500股指期货主力连续,2022-02-17,6764.8,6767.8,6806.6,6726.0
ICM.CFE,中证500股指期货主力连续,2022-02-18,6737.6,6829.4,6836.8,6733.2
ICM.CFE,中证500股指期货主力连续,2022-02-21,6834.8,6843.2,6864.6,6810.0
ICM.CFE,中证500股指期货主力连续,2022-02-22,6813.0,6785.6,6816.6,6730.0
ICM.CFE,中证500股指期货主力连续,2022-02-23,6785.6,6885.2,6885.2,6785.0
ICM.CFE,中证500股指期货主力连续,2022-02-24,6855.0,6773.6,6887.6,6695.6
ICM.CFE,中证500股指期货主力连续,2022-02-25,6818.8,6818.2,6910.8,6800.6
ICM.CFE,中证500股指期货主力连续,2022-02-28,6818.0,6848.0,6857.0,6767.2
ICM.CFE,中证500股指期货主力连续,2022-03-01,6867.4,6858.6,6891.0,6824.0
ICM.CFE,中证500股指期货主力连续,2022-03-02,6839.0,6867.4,6877.0,6812.2
ICM.CFE,中证500股指期货主力连续,2022-03-03,6898.2,6853.4,6909.6,6829.0
ICM.CFE,中证500股指期货主力连续,2022-03-04,6815.0,6817.0,6877.8,6784.0
ICM.CFE,中证500股指期货主力连续,2022-03-07,6786.8,6660.6,6786.8,6623.0
ICM.CFE,中证500股指期货主力连续,2022-03-08,6655.6,6395.8,6666.6,6383.6
ICM.CFE,中证500股指期货主力连续,2022-03-09,6422.4,6280.8,6445.6,5995.8
ICM.CFE,中证500股指期货主力连续,2022-03-10,6409.0,6376.2,6456.0,6357.8
ICM.CFE,中证500股指期货主力连续,2022-03-11,6300.0,6481.2,6488.2,6233.0
ICM.CFE,中证500股指期货主力连续,2022-03-14,6423.4,6312.6,6495.0,6312.0
ICM.CFE,中证500股指期货主力连续,2022-03-15,6261.0,5903.0,6283.0,5864.2
ICM.CFE,中证500股指期货主力连续,2022-03-16,6041.8,6153.2,6175.2,5792.0
ICM.CFE,中证500股指期货主力连续,2022-03-17,6232.0,6259.2,6380.4,6219.8
ICM.CFE,中证500股指期货主力连续,2022-03-18,6201.2,6293.0,6320.8,6188.0
ICM.CFE,中证500股指期货主力连续,2022-03-21,6293.2,6304.6,6347.2,6212.2
ICM.CFE,中证500股指期货主力连续,2022-03-22,6287.4,6308.0,6377.6,6253.4
ICM.CFE,中证500股指期货主力连续,2022-03-23,6325.0,6352.6,6389.6,6302.0
ICM.CFE,中证500股指期货主力连续,2022-03-24,6327.2,6299.8,6349.0,6276.6
ICM.CFE,中证500股指期货主力连续,2022-03-25,6306.0,6211.0,6342.2,6208.4
ICM.CFE,中证500股指期货主力连续,2022-03-28,6170.0,6258.8,6296.6,6122.6
ICM.CFE,中证500股指期货主力连续,2022-03-29,6260.0,6216.0,6289.8,6196.4
ICM.CFE,中证500股指期货主力连续,2022-03-30,6245.0,6375.0,6378.0,6243.0
ICM.CFE,中证500股指期货主力连续,2022-03-31,6358.0,6318.6,6370.2,6301.0
ICM.CFE,中证500股指期货主力连续,2022-04-01,6287.0,6368.4,6377.0,6278.2
ICM.CFE,中证500股指期货主力连续,2022-04-06,6355.0,6349.0,6358.0,6256.2
ICM.CFE,中证500股指期货主力连续,2022-04-07,6316.6,6195.4,6350.8,6186.8
ICM.CFE,中证500股指期货主力连续,2022-04-08,6200.0,6210.0,6214.6,6079.4
ICM.CFE,中证500股指期货主力连续,2022-04-11,6158.0,6007.0,6169.0,5980.2
ICM.CFE,中证500股指期货主力连续,2022-04-12,6003.2,6130.4,6144.2,5951.4
ICM.CFE,中证500股指期货主力连续,2022-04-13,6094.4,6045.0,6124.8,6031.2
ICM.CFE,中证500股指期货主力连续,2022-04-14,6078.4,6114.8,6166.6,6062.2
ICM.CFE,中证500股指期货主力连续,2022-04-15,6049.4,6018.0,6084.6,6000.8
ICM.CFE,中证500股指期货主力连续,2022-04-18,5966.0,6051.0,6077.4,5919.8
ICM.CFE,中证500股指期货主力连续,2022-04-19,6040.4,6066.6,6087.8,6021.2
ICM.CFE,中证500股指期货主力连续,2022-04-20,6065.8,5904.2,6082.4,5902.0
ICM.CFE,中证500股指期货主力连续,2022-04-21,5901.0,5719.4,5936.6,5692.8
ICM.CFE,中证500股指期货主力连续,2022-04-22,5693.0,5686.6,5765.6,5614.4
ICM.CFE,中证500股指期货主力连续,2022-04-25,5561.8,5316.8,5616.8,5286.0
ICM.CFE,中证500股指期货主力连续,2022-04-26,5338.2,5170.8,5412.0,5151.2
ICM.CFE,中证500股指期货主力连续,2022-04-27,5137.4,5414.4,5414.6,5117.4
ICM.CFE,中证500股指期货主力连续,2022-04-28,5390.2,5393.0,5426.0,5277.4
ICM.CFE,中证500股指期货主力连续,2022-04-29,5434.0,5619.0,5627.6,5391.4
ICM.CFE,中证500股指期货主力连续,2022-05-05,5597.6,5652.2,5701.8,5590.0
ICM.CFE,中证500股指期货主力连续,2022-05-06,5530.2,5504.2,5598.8,5495.0
ICM.CFE,中证500股指期货主力连续,2022-05-09,5480.8,5547.0,5591.2,5475.2
ICM.CFE,中证500股指期货主力连续,2022-05-10,5479.0,5672.2,5688.0,5442.2
ICM.CFE,中证500股指期货主力连续,2022-05-11,5674.2,5702.4,5844.0,5663.2
ICM.CFE,中证500股指期货主力连续,2022-05-12,5683.0,5718.2,5769.0,5655.4
ICM.CFE,中证500股指期货主力连续,2022-05-13,5747.4,5782.4,5787.8,5703.0
ICM.CFE,中证500股指期货主力连续,2022-05-16,5829.0,5750.0,5851.0,5722.6
ICM.CFE,中证500股指期货主力连续,2022-05-17,5750.2,5797.0,5799.8,5707.0
ICM.CFE,中证500股指期货主力连续,2022-05-18,5790.4,5783.8,5844.0,5758.0
ICM.CFE,中证500股指期货主力连续,2022-05-19,5663.0,5781.2,5783.0,5642.4
ICM.CFE,中证500股指期货主力连续,2022-05-20,5802.0,5891.2,5893.6,5777.0
ICM.CFE,中证500股指期货主力连续,2022-05-23,5893.4,5888.0,5914.8,5842.6
ICM.CFE,中证500股指期货主力连续,2022-05-24,5876.8,5678.2,5891.8,5666.0
ICM.CFE,中证500股指期货主力连续,2022-05-25,5688.2,5768.6,5774.6,5668.4
ICM.CFE,中证500股指期货主力连续,2022-05-26,5759.0,5852.8,5873.0,5676.4
ICM.CFE,中证500股指期货主力连续,2022-05-27,5888.0,5845.0,5911.6,5802.0
ICM.CFE,中证500股指期货主力连续,2022-05-30,5865.0,5872.4,5877.6,5804.6
ICM.CFE,中证500股指期货主力连续,2022-05-31,5862.6,5975.0,5997.8,5820.0
ICM.CFE,中证500股指期货主力连续,2022-06-01,5955.6,5970.0,6001.0,5916.0
ICM.CFE,中证500股指期货主力连续,2022-06-02,5948.2,6050.2,6059.8,5932.4
ICM.CFE,中证500股指期货主力连续,2022-06-06,6048.6,6157.8,6186.4,6031.2
ICM.CFE,中证500股指期货主力连续,2022-06-07,6145.4,6148.0,6172.4,6120.8
ICM.CFE,中证500股指期货主力连续,2022-06-08,6159.0,6190.0,6214.0,6090.0
ICM.CFE,中证500股指期货主力连续,2022-06-09,6181.4,6119.8,6191.0,6054.4
ICM.CFE,中证500股指期货主力连续,2022-06-10,6080.0,6250.4,6260.0,6077.0
ICM.CFE,中证500股指期货主力连续,2022-06-13,6202.0,6217.8,6248.8,6156.8
ICM.CFE,中证500股指期货主力连续,2022-06-14,6160.0,6281.2,6288.0,6044.6
ICM.CFE,中证500股指期货主力连续,2022-06-15,6281.8,6251.6,6413.8,6245.6
ICM.CFE,中证500股指期货主力连续,2022-06-16,6280.0,6253.6,6341.0,6243.6
ICM.CFE,中证500股指期货主力连续,2022-06-17,6183.6,6282.4,6305.0,6121.0
ICM.CFE,中证500股指期货主力连续,2022-06-20,6288.8,6265.0,6328.6,6217.2
ICM.CFE,中证500股指期货主力连续,2022-06-21,6265.6,6224.2,6288.8,6171.6
ICM.CFE,中证500股指期货主力连续,2022-06-22,6227.4,6115.2,6237.8,6105.0
ICM.CFE,中证500股指期货主力连续,2022-06-23,6135.2,6273.2,6278.2,6104.0
ICM.CFE,中证500股指期货主力连续,2022-06-24,6276.0,6348.6,6361.8,6267.8
ICM.CFE,中证500股指期货主力连续,2022-06-27,6373.8,6363.6,6431.2,6356.0
ICM.CFE,中证500股指期货主力连续,2022-06-28,6373.8,6477.0,6496.0,6359.0
ICM.CFE,中证500股指期货主力连续,2022-06-29,6468.0,6382.2,6482.6,6353.4
ICM.CFE,中证500股指期货主力连续,2022-06-30,6390.0,6425.8,6472.2,6390.0
ICM.CFE,中证500股指期货主力连续,2022-07-01,6426.0,6413.2,6464.0,6398.6
ICM.CFE,中证500股指期货主力连续,2022-07-04,6405.0,6491.8,6496.4,6363.4
ICM.CFE,中证500股指期货主力连续,2022-07-05,6518.8,6476.4,6532.4,6400.2
ICM.CFE,中证500股指期货主力连续,2022-07-06,6450.0,6401.6,6476.8,6335.0
ICM.CFE,中证500股指期货主力连续,2022-07-07,6399.8,6421.6,6473.8,6365.4
ICM.CFE,中证500股指期货主力连续,2022-07-08,6450.8,6383.2,6468.8,6382.4
ICM.CFE,中证500股指期货主力连续,2022-07-11,6365.0,6303.8,6367.8,6260.0
ICM.CFE,中证500股指期货主力连续,2022-07-12,6305.0,6225.6,6338.0,6218.2
ICM.CFE,中证500股指期货主力连续,2022-07-13,6239.8,6240.2,6274.8,6201.0
ICM.CFE,中证500股指期货主力连续,2022-07-14,6231.0,6302.8,6336.8,6231.0
ICM.CFE,中证500股指期货主力连续,2022-07-15,6289.0,6253.0,6328.0,6250.6
ICM.CFE,中证500股指期货主力连续,2022-07-18,6156.8,6270.0,6291.8,6156.8
ICM.CFE,中证500股指期货主力连续,2022-07-19,6275.0,6287.4,6309.0,6233.0
ICM.CFE,中证500股指期货主力连续,2022-07-20,6311.0,6373.0,6394.6,6311.0
ICM.CFE,中证500股指期货主力连续,2022-07-21,6362.2,6310.2,6377.8,6306.4
ICM.CFE,中证500股指期货主力连续,2022-07-22,6328.2,6244.8,6347.0,6176.6
ICM.CFE,中证500股指期货主力连续,2022-07-25,6250.2,6173.6,6279.8,6142.6
ICM.CFE,中证500股指期货主力连续,2022-07-26,6191.0,6273.4,6296.6,6175.4
ICM.CFE,中证500股指期货主力连续,2022-07-27,6267.6,6298.0,6317.0,6244.0
ICM.CFE,中证500股指期货主力连续,2022-07-28,6335.0,6305.6,6381.0,6298.0
ICM.CFE,中证500股指期货主力连续,2022-07-29,6320.0,6255.2,6343.8,6245.4
ICM.CFE,中证500股指期货主力连续,2022-08-01,6254.0,6311.4,6318.0,6211.2
ICM.CFE,中证500股指期货主力连续,2022-08-02,6251.2,6167.4,6251.6,6060.0
ICM.CFE,中证500股指期货主力连续,2022-08-03,6190.0,6102.6,6257.4,6081.2
ICM.CFE,中证500股指期货主力连续,2022-08-04,6157.0,6124.4,6157.0,6045.0
ICM.CFE,中证500股指期货主力连续,2022-08-05,6153.2,6258.0,6267.0,6131.0
ICM.CFE,中证500股指期货主力连续,2022-08-08,6253.2,6291.4,6304.8,6236.2
ICM.CFE,中证500股指期货主力连续,2022-08-09,6281.8,6309.4,6316.0,6260.0
ICM.CFE,中证500股指期货主力连续,2022-08-10,6300.2,6291.0,6337.8,6263.0
ICM.CFE,中证500股指期货主力连续,2022-08-11,6327.4,6426.2,6436.8,6317.2
ICM.CFE,中证500股指期货主力连续,2022-08-12,6418.2,6418.4,6449.2,6407.8
ICM.CFE,中证500股指期货主力连续,2022-08-15,6401.6,6429.0,6469.2,6392.6
ICM.CFE,中证500股指期货主力连续,2022-08-16,6426.2,6454.0,6498.6,6426.2
ICM.CFE,中证500股指期货主力连续,2022-08-17,6467.6,6492.4,6511.8,6415.2
ICM.CFE,中证500股指期货主力连续,2022-08-18,6482.2,6471.4,6488.0,6446.6
ICM.CFE,中证500股指期货主力连续,2022-08-19,6438.2,6350.2,6457.0,6347.0
ICM.CFE,中证500股指期货主力连续,2022-08-22,6348.0,6428.6,6450.0,6317.8
ICM.CFE,中证500股指期货主力连续,2022-08-23,6425.8,6432.0,6436.2,6388.6
ICM.CFE,中证500股指期货主力连续,2022-08-24,6437.0,6247.4,6442.4,6221.2
ICM.CFE,中证500股指期货主力连续,2022-08-25,6252.2,6278.4,6284.8,6197.0
ICM.CFE,中证500股指期货主力连续,2022-08-26,6290.0,6269.0,6339.6,6240.4
ICM.CFE,中证500股指期货主力连续,2022-08-29,6195.0,6272.0,6291.8,6184.2
ICM.CFE,中证500股指期货主力连续,2022-08-30,6270.2,6267.0,6282.8,6212.4
ICM.CFE,中证500股指期货主力连续,2022-08-31,6247.0,6139.4,6265.6,6117.2
ICM.CFE,中证500股指期货主力连续,2022-09-01,6134.0,6115.0,6194.0,6092.6
ICM.CFE,中证500股指期货主力连续,2022-09-02,6130.0,6130.2,6169.6,6106.0
ICM.CFE,中证500股指期货主力连续,2022-09-05,6124.6,6158.4,6174.6,6100.0
ICM.CFE,中证500股指期货主力连续,2022-09-06,6178.0,6272.6,6279.2,6172.8
ICM.CFE,中证500股指期货主力连续,2022-09-07,6258.0,6293.0,6304.8,6247.0
ICM.CFE,中证500股指期货主力连续,2022-09-08,6290.2,6269.6,6304.4,6265.2
ICM.CFE,中证500股指期货主力连续,2022-09-09,6281.0,6314.6,6328.8,6253.2
ICM.CFE,中证500股指期货主力连续,2022-09-13,6325.0,6292.6,6355.0,6285.2
ICM.CFE,中证500股指期货主力连续,2022-09-14,6215.0,6252.8,6279.0,6215.0
ICM.CFE,中证500股指期货主力连续,2022-09-15,6279.6,6100.6,6281.8,6053.6
ICM.CFE,中证500股指期货主力连续,2022-09-16,6055.0,5918.0,6079.6,5901.4
ICM.CFE,中证500股指期货主力连续,2022-09-19,5918.0,5876.8,5931.2,5835.8
ICM.CFE,中证500股指期货主力连续,2022-09-20,5915.2,5918.6,5984.6,5900.2
ICM.CFE,中证500股指期货主力连续,2022-09-21,5903.6,5949.2,5976.8,5848.6
ICM.CFE,中证500股指期货主力连续,2022-09-22,5915.0,5938.6,5992.4,5907.8
ICM.CFE,中证500股指期货主力连续,2022-09-23,5946.8,5873.4,5957.0,5800.2
ICM.CFE,中证500股指期货主力连续,2022-09-26,5830.0,5804.4,5929.8,5793.6
ICM.CFE,中证500股指期货主力连续,2022-09-27,5824.8,5912.6,5927.0,5805.2
