"´úÂë","¼ò³Æ","Ê±¼ä","¿ªÅÌ¼Û(Ôª)","ÊÕÅÌ¼Û(Ôª)","×î¸ß¼Û(Ôª)","×îµÍ¼Û(Ôª)","ÕÇµø(Ôª)","ÕÇµø·ù(%)","Ç°ÊÕÅÌ¼Û(Ôª)"
"002561.SZ","Ðì¼Ò»ã","2020-02-21","9.8674","9.9857","10.0251","9.8543","0.0657","0.6622","9.9200"
"002561.SZ","Ðì¼Ò»ã","2020-02-24","9.9463","10.0908","10.1433","9.8543","0.1051","1.0526","9.9857"
"002561.SZ","Ðì¼Ò»ã","2020-02-25","9.9594","10.1828","10.5769","9.8937","0.0920","0.9115","10.0908"
"002561.SZ","Ðì¼Ò»ã","2020-02-26","10.0645","10.0514","10.2222","9.9857","-0.1314","-1.2903","10.1828"
"002561.SZ","Ðì¼Ò»ã","2020-02-27","10.1039","10.0119","10.1039","9.9857","-0.0394","-0.3922","10.0514"
"002561.SZ","Ðì¼Ò»ã","2020-02-28","9.9331","9.7098","9.9331","9.6835","-0.3022","-3.0184","10.0119"
"002561.SZ","Ðì¼Ò»ã","2020-03-02","9.7492","9.9594","10.0119","9.7360","0.2496","2.5710","9.7098"
"002561.SZ","Ðì¼Ò»ã","2020-03-03","10.0776","9.9725","10.1171","9.9200","0.0131","0.1319","9.9594"
"002561.SZ","Ðì¼Ò»ã","2020-03-04","9.9857","10.0908","10.1039","9.9200","0.1183","1.1858","9.9725"
"002561.SZ","Ðì¼Ò»ã","2020-03-05","10.1039","10.2222","10.3141","10.0908","0.1314","1.3021","10.0908"
"002561.SZ","Ðì¼Ò»ã","2020-03-06","10.1828","10.1828","10.2353","10.1171","-0.0394","-0.3856","10.2222"
"002561.SZ","Ðì¼Ò»ã","2020-03-09","10.0514","9.9200","10.1696","9.9068","-0.2628","-2.5806","10.1828"
"002561.SZ","Ðì¼Ò»ã","2020-03-10","9.8411","10.0382","10.0776","9.7492","0.1183","1.1920","9.9200"
"002561.SZ","Ðì¼Ò»ã","2020-03-11","10.0514","10.0119","10.1433","9.9988","-0.0263","-0.2618","10.0382"
"002561.SZ","Ðì¼Ò»ã","2020-03-12","10.0514","9.8937","10.0514","9.7886","-0.1183","-1.1811","10.0119"
"002561.SZ","Ðì¼Ò»ã","2020-03-13","9.5915","9.7754","9.8674","9.5258","-0.1183","-1.1952","9.8937"
"002561.SZ","Ðì¼Ò»ã","2020-03-16","9.8806","9.7098","10.0251","9.7098","-0.0657","-0.6720","9.7754"
"002561.SZ","Ðì¼Ò»ã","2020-03-17","9.6572","9.7098","9.8543","9.6046","0.0000","0.0000","9.7098"
"002561.SZ","Ðì¼Ò»ã","2020-03-18","9.7623","9.8280","10.0776","9.7492","0.1183","1.2179","9.7098"
"002561.SZ","Ðì¼Ò»ã","2020-03-19","9.7886","10.1959","10.4718","9.7886","0.3679","3.7433","9.8280"
"002561.SZ","Ðì¼Ò»ã","2020-03-20","10.0514","10.0776","10.1959","9.9068","-0.1183","-1.1598","10.1959"
"002561.SZ","Ðì¼Ò»ã","2020-03-23","9.9331","9.6703","9.9594","9.6572","-0.4073","-4.0417","10.0776"
"002561.SZ","Ðì¼Ò»ã","2020-03-24","9.7886","9.7886","9.8411","9.6441","0.1183","1.2228","9.6703"
"002561.SZ","Ðì¼Ò»ã","2020-03-25","9.9200","9.9857","10.0119","9.8280","0.1971","2.0134","9.7886"
"002561.SZ","Ðì¼Ò»ã","2020-03-26","9.9463","9.8149","10.0119","9.8017","-0.1708","-1.7105","9.9857"
"002561.SZ","Ðì¼Ò»ã","2020-03-27","9.9331","10.0251","10.1433","9.9068","0.2102","2.1419","9.8149"
"002561.SZ","Ðì¼Ò»ã","2020-03-30","9.9200","10.1171","10.1828","9.8674","0.0920","0.9174","10.0251"
"002561.SZ","Ðì¼Ò»ã","2020-03-31","10.1171","10.2485","10.3010","10.0119","0.1314","1.2987","10.1171"
"002561.SZ","Ðì¼Ò»ã","2020-04-01","10.1828","10.0382","10.2353","10.0119","-0.2102","-2.0513","10.2485"
"002561.SZ","Ðì¼Ò»ã","2020-04-02","9.9725","9.9463","9.9725","9.8149","-0.0920","-0.9162","10.0382"
"002561.SZ","Ðì¼Ò»ã","2020-04-03","9.9331","9.8149","9.9463","9.7229","-0.1314","-1.3210","9.9463"
"002561.SZ","Ðì¼Ò»ã","2020-04-07","9.9068","10.3141","10.3141","9.7623","0.4993","5.0870","9.8149"
"002561.SZ","Ðì¼Ò»ã","2020-04-08","10.2616","10.6952","10.9580","10.2616","0.3810","3.6943","10.3141"
"002561.SZ","Ðì¼Ò»ã","2020-04-09","10.7083","10.6558","10.8134","10.5638","-0.0394","-0.3686","10.6952"
"002561.SZ","Ðì¼Ò»ã","2020-04-10","10.7346","10.3930","10.7609","10.3667","-0.2628","-2.4661","10.6558"
"002561.SZ","Ðì¼Ò»ã","2020-04-13","10.4324","10.3404","10.6952","10.2616","-0.0526","-0.5057","10.3930"
"002561.SZ","Ðì¼Ò»ã","2020-04-14","10.3667","10.6426","10.6820","10.2879","0.3022","2.9225","10.3404"
"002561.SZ","Ðì¼Ò»ã","2020-04-15","10.5901","10.5112","10.6295","10.3667","-0.1314","-1.2346","10.6426"
"002561.SZ","Ðì¼Ò»ã","2020-04-16","10.5769","10.5244","10.8528","10.4587","0.0131","0.1250","10.5112"
"002561.SZ","Ðì¼Ò»ã","2020-04-17","10.5901","10.3141","10.5901","10.2616","-0.2102","-1.9975","10.5244"
"002561.SZ","Ðì¼Ò»ã","2020-04-20","10.3798","10.0908","10.3798","10.0645","-0.2234","-2.1656","10.3141"
"002561.SZ","Ðì¼Ò»ã","2020-04-21","10.0645","9.9988","10.1039","9.9068","-0.0920","-0.9115","10.0908"
"002561.SZ","Ðì¼Ò»ã","2020-04-22","9.9463","10.2353","10.2879","9.9068","0.2365","2.3653","9.9988"
"002561.SZ","Ðì¼Ò»ã","2020-04-23","10.2353","10.4587","10.5769","10.2090","0.2234","2.1823","10.2353"
"002561.SZ","Ðì¼Ò»ã","2020-04-24","10.4061","10.1828","10.4850","10.1039","-0.2759","-2.6382","10.4587"
"002561.SZ","Ðì¼Ò»ã","2020-04-27","10.2090","10.0382","10.3010","10.0119","-0.1445","-1.4194","10.1828"
"002561.SZ","Ðì¼Ò»ã","2020-04-28","10.0776","9.7229","10.0776","9.6046","-0.3153","-3.1414","10.0382"
"002561.SZ","Ðì¼Ò»ã","2020-04-29","9.7229","9.7360","9.8543","9.6966","0.0131","0.1351","9.7229"
"002561.SZ","Ðì¼Ò»ã","2020-04-30","9.7492","9.9068","9.9200","9.7492","0.1708","1.7544","9.7360"
"002561.SZ","Ðì¼Ò»ã","2020-05-06","9.8280","9.9331","9.9725","9.7229","0.0263","0.2653","9.9068"
"002561.SZ","Ðì¼Ò»ã","2020-05-07","9.9331","9.8543","9.9331","9.8280","-0.0788","-0.7937","9.9331"
"002561.SZ","Ðì¼Ò»ã","2020-05-08","9.9068","9.8937","9.9725","9.8543","0.0394","0.4000","9.8543"
"002561.SZ","Ðì¼Ò»ã","2020-05-11","9.9200","9.8674","9.9331","9.8411","-0.0263","-0.2656","9.8937"
"002561.SZ","Ðì¼Ò»ã","2020-05-12","9.8937","9.8543","9.9068","9.7886","-0.0131","-0.1332","9.8674"
"002561.SZ","Ðì¼Ò»ã","2020-05-13","9.9331","10.0776","10.1039","9.8937","0.2234","2.2667","9.8543"
"002561.SZ","Ðì¼Ò»ã","2020-05-14","10.0382","10.0776","10.1696","10.0119","0.0000","0.0000","10.0776"
"002561.SZ","Ðì¼Ò»ã","2020-05-15","10.0645","10.0776","10.1433","10.0119","0.0000","0.0000","10.0776"
"002561.SZ","Ðì¼Ò»ã","2020-05-18","10.0382","10.0908","10.1565","10.0382","0.0131","0.1304","10.0776"
"002561.SZ","Ðì¼Ò»ã","2020-05-19","10.1302","10.0776","10.2090","10.0645","-0.0131","-0.1302","10.0908"
"002561.SZ","Ðì¼Ò»ã","2020-05-20","10.0087","9.8846","10.0639","9.8571","-0.1930","-1.9152","10.0776"
"002561.SZ","Ðì¼Ò»ã","2020-05-21","9.8846","10.0639","10.4499","9.8846","0.1792","1.8131","9.8846"
"002561.SZ","Ðì¼Ò»ã","2020-05-22","10.0501","9.8295","10.0914","9.8295","-0.2344","-2.3288","10.0639"
"002561.SZ","Ðì¼Ò»ã","2020-05-25","9.8157","9.8984","9.9811","9.8157","0.0689","0.7013","9.8295"
"002561.SZ","Ðì¼Ò»ã","2020-05-26","9.9122","10.0087","10.0225","9.9122","0.1103","1.1142","9.8984"
"002561.SZ","Ðì¼Ò»ã","2020-05-27","9.9811","10.1741","10.3258","9.9811","0.1654","1.6529","10.0087"
"002561.SZ","Ðì¼Ò»ã","2020-05-28","10.1328","10.1604","10.2706","10.0363","-0.0138","-0.1355","10.1741"
"002561.SZ","Ðì¼Ò»ã","2020-05-29","10.1604","10.3809","10.5464","10.0776","0.2206","2.1710","10.1604"
"002561.SZ","Ðì¼Ò»ã","2020-06-01","10.4361","10.6980","10.7669","10.3672","0.3171","3.0544","10.3809"
"002561.SZ","Ðì¼Ò»ã","2020-06-02","10.6842","11.4149","11.7182","10.6567","0.7169","6.7010","10.6980"
"002561.SZ","Ðì¼Ò»ã","2020-06-03","11.2081","11.1667","11.3460","10.9600","-0.2481","-2.1739","11.4149"
"002561.SZ","Ðì¼Ò»ã","2020-06-04","11.4149","11.4011","11.7182","11.1943","0.2344","2.0988","11.1667"
"002561.SZ","Ðì¼Ò»ã","2020-06-05","11.5252","10.9737","11.5528","10.8910","-0.4274","-3.7485","11.4011"
"002561.SZ","Ðì¼Ò»ã","2020-06-08","10.9600","10.8359","11.0289","10.7532","-0.1379","-1.2563","10.9737"
"002561.SZ","Ðì¼Ò»ã","2020-06-09","10.8083","10.8083","10.9600","10.7945","-0.0276","-0.2545","10.8359"
"002561.SZ","Ðì¼Ò»ã","2020-06-10","10.9324","11.0151","11.2219","10.9324","0.2068","1.9133","10.8083"
"002561.SZ","Ðì¼Ò»ã","2020-06-11","10.9048","10.7669","11.0013","10.7118","-0.2481","-2.2528","11.0151"
"002561.SZ","Ðì¼Ò»ã","2020-06-12","10.6153","10.9462","11.0289","10.5877","0.1792","1.6645","10.7669"
"002561.SZ","Ðì¼Ò»ã","2020-06-15","10.8635","11.0289","11.2632","10.7807","0.0827","0.7557","10.9462"
"002561.SZ","Ðì¼Ò»ã","2020-06-16","11.0151","10.9324","11.0565","10.8221","-0.0965","-0.8750","11.0289"
"002561.SZ","Ðì¼Ò»ã","2020-06-17","10.8221","11.0013","11.0702","10.8221","0.0689","0.6305","10.9324"
"002561.SZ","Ðì¼Ò»ã","2020-06-18","11.0427","11.0840","11.1667","10.9462","0.0827","0.7519","11.0013"
"002561.SZ","Ðì¼Ò»ã","2020-06-19","11.0978","11.4838","11.6493","11.0289","0.3998","3.6070","11.0840"
"002561.SZ","Ðì¼Ò»ã","2020-06-22","11.4149","11.2770","11.5390","11.1116","-0.2068","-1.8007","11.4838"
"002561.SZ","Ðì¼Ò»ã","2020-06-23","11.1667","10.9737","11.2357","10.9600","-0.3033","-2.6895","11.2770"
"002561.SZ","Ðì¼Ò»ã","2020-06-24","11.0013","10.8910","11.0427","10.8221","-0.0827","-0.7538","10.9737"
"002561.SZ","Ðì¼Ò»ã","2020-06-29","10.9048","10.9048","10.9324","10.7669","0.0138","0.1266","10.8910"
"002561.SZ","Ðì¼Ò»ã","2020-06-30","10.9324","11.0565","11.1116","10.8910","0.1516","1.3907","10.9048"
"002561.SZ","Ðì¼Ò»ã","2020-07-01","11.1254","11.0427","11.1530","11.0013","-0.0138","-0.1247","11.0565"
"002561.SZ","Ðì¼Ò»ã","2020-07-02","11.0289","11.1667","11.2219","10.9600","0.1241","1.1236","11.0427"
"002561.SZ","Ðì¼Ò»ã","2020-07-03","11.2081","11.2219","11.2357","11.0840","0.0551","0.4938","11.1667"
"002561.SZ","Ðì¼Ò»ã","2020-07-06","11.2632","11.5390","11.6355","11.2357","0.3171","2.8255","11.2219"
"002561.SZ","Ðì¼Ò»ã","2020-07-07","11.7182","11.9112","12.2972","11.7182","0.3722","3.2258","11.5390"
"002561.SZ","Ðì¼Ò»ã","2020-07-08","11.8974","12.1180","12.2145","11.8285","0.2068","1.7361","11.9112"
"002561.SZ","Ðì¼Ò»ã","2020-07-09","12.2558","12.8349","12.9176","12.1180","0.7169","5.9158","12.1180"
"002561.SZ","Ðì¼Ò»ã","2020-07-10","12.6556","13.0968","13.9929","12.4902","0.2619","2.0408","12.8349"
"002561.SZ","Ðì¼Ò»ã","2020-07-13","13.2622","13.1106","13.3725","12.7935","0.0138","0.1053","13.0968"
"002561.SZ","Ðì¼Ò»ã","2020-07-14","13.0968","14.4203","14.4203","12.9589","1.3097","9.9895","13.1106"
"002561.SZ","Ðì¼Ò»ã","2020-07-15","14.5168","13.3863","14.9717","13.2760","-1.0340","-7.1702","14.4203"
"002561.SZ","Ðì¼Ò»ã","2020-07-16","13.1106","12.3661","13.6758","12.1731","-1.0202","-7.6210","13.3863"
"002561.SZ","Ðì¼Ò»ã","2020-07-17","12.2421","12.2145","12.4764","11.9112","-0.1516","-1.2263","12.3661"
"002561.SZ","Ðì¼Ò»ã","2020-07-20","12.2972","12.6143","12.6143","12.1318","0.3998","3.2731","12.2145"
"002561.SZ","Ðì¼Ò»ã","2020-07-21","12.5729","12.5040","12.8211","12.3661","-0.1103","-0.8743","12.6143"
"002561.SZ","Ðì¼Ò»ã","2020-07-22","12.4351","12.3799","12.6556","12.2972","-0.1241","-0.9923","12.5040"
"002561.SZ","Ðì¼Ò»ã","2020-07-23","12.2145","12.2283","12.3248","11.8009","-0.1516","-1.2249","12.3799"
"002561.SZ","Ðì¼Ò»ã","2020-07-24","12.2283","11.7458","12.4489","11.5803","-0.4825","-3.9459","12.2283"
"002561.SZ","Ðì¼Ò»ã","2020-07-27","11.7458","11.5114","11.8009","11.4425","-0.2344","-1.9953","11.7458"
"002561.SZ","Ðì¼Ò»ã","2020-07-28","11.5114","11.6768","11.7595","11.5114","0.1654","1.4371","11.5114"
"002561.SZ","Ðì¼Ò»ã","2020-07-29","11.6768","11.9663","11.9663","11.5528","0.2895","2.4793","11.6768"
"002561.SZ","Ðì¼Ò»ã","2020-07-30","11.9663","12.0491","12.2007","11.9526","0.0827","0.6912","11.9663"
"002561.SZ","Ðì¼Ò»ã","2020-07-31","11.9939","12.0215","12.1731","11.8836","-0.0276","-0.2288","12.0491"
"002561.SZ","Ðì¼Ò»ã","2020-08-03","12.1042","12.3799","12.3799","12.0491","0.3584","2.9817","12.0215"
"002561.SZ","Ðì¼Ò»ã","2020-08-04","12.3937","12.6694","12.6970","12.1869","0.2895","2.3385","12.3799"
"002561.SZ","Ðì¼Ò»ã","2020-08-05","12.6694","12.5454","12.6694","12.4075","-0.1241","-0.9793","12.6694"
"002561.SZ","Ðì¼Ò»ã","2020-08-06","12.5316","12.2972","12.6281","12.2558","-0.2481","-1.9780","12.5454"
"002561.SZ","Ðì¼Ò»ã","2020-08-07","12.2696","12.2834","12.4764","12.0766","-0.0138","-0.1121","12.2972"
"002561.SZ","Ðì¼Ò»ã","2020-08-10","12.2696","12.8211","12.8900","12.2421","0.5377","4.3771","12.2834"
"002561.SZ","Ðì¼Ò»ã","2020-08-11","12.7384","12.4075","12.8349","12.2972","-0.4136","-3.2258","12.8211"
"002561.SZ","Ðì¼Ò»ã","2020-08-12","12.4075","12.3110","12.8211","12.0628","-0.0965","-0.7778","12.4075"
"002561.SZ","Ðì¼Ò»ã","2020-08-13","12.2972","12.3524","12.4902","12.2558","0.0414","0.3359","12.3110"
"002561.SZ","Ðì¼Ò»ã","2020-08-14","12.3937","12.3799","12.4075","12.1869","0.0276","0.2232","12.3524"
"002561.SZ","Ðì¼Ò»ã","2020-08-17","12.4213","12.5454","12.5867","12.3110","0.1654","1.3363","12.3799"
"002561.SZ","Ðì¼Ò»ã","2020-08-18","12.5316","12.5178","12.6143","12.4351","-0.0276","-0.2198","12.5454"
"002561.SZ","Ðì¼Ò»ã","2020-08-19","12.4489","12.3248","12.4902","12.2696","-0.1930","-1.5419","12.5178"
"002561.SZ","Ðì¼Ò»ã","2020-08-20","12.3110","12.1456","12.3524","12.1318","-0.1792","-1.4541","12.3248"
"002561.SZ","Ðì¼Ò»ã","2020-08-21","12.1593","12.2283","12.2558","12.1042","0.0827","0.6810","12.1456"
"002561.SZ","Ðì¼Ò»ã","2020-08-24","12.2558","12.1869","12.3937","12.0904","-0.0414","-0.3382","12.2283"
"002561.SZ","Ðì¼Ò»ã","2020-08-25","12.2145","11.9939","12.2283","11.9663","-0.1930","-1.5837","12.1869"
"002561.SZ","Ðì¼Ò»ã","2020-08-26","12.0077","11.6906","12.0353","11.5803","-0.3033","-2.5287","11.9939"
"002561.SZ","Ðì¼Ò»ã","2020-08-27","11.6906","11.8285","11.8561","11.5803","0.1379","1.1792","11.6906"
"002561.SZ","Ðì¼Ò»ã","2020-08-28","11.8561","11.8974","11.9250","11.6906","0.0689","0.5828","11.8285"
"002561.SZ","Ðì¼Ò»ã","2020-08-31","11.9663","11.8009","12.0077","11.8009","-0.0965","-0.8111","11.8974"
"002561.SZ","Ðì¼Ò»ã","2020-09-01","11.9663","11.8698","12.0491","11.8147","0.0689","0.5841","11.8009"
"002561.SZ","Ðì¼Ò»ã","2020-09-02","11.8698","11.7733","11.8974","11.6217","-0.0965","-0.8130","11.8698"
"002561.SZ","Ðì¼Ò»ã","2020-09-03","11.9388","11.7733","11.9939","11.7044","0.0000","0.0000","11.7733"
"002561.SZ","Ðì¼Ò»ã","2020-09-04","11.6768","11.7182","11.7182","11.5528","-0.0551","-0.4684","11.7733"
"002561.SZ","Ðì¼Ò»ã","2020-09-07","11.6906","11.5803","11.8561","11.5114","-0.1379","-1.1765","11.7182"
"002561.SZ","Ðì¼Ò»ã","2020-09-08","11.7871","11.7044","11.7871","11.5528","0.1241","1.0714","11.5803"
"002561.SZ","Ðì¼Ò»ã","2020-09-09","11.6493","11.5252","11.6768","11.4838","-0.1792","-1.5312","11.7044"
"002561.SZ","Ðì¼Ò»ã","2020-09-10","11.5528","11.2495","11.6355","11.2495","-0.2757","-2.3923","11.5252"
"002561.SZ","Ðì¼Ò»ã","2020-09-11","11.2632","11.3735","11.3873","11.1667","0.1241","1.1029","11.2495"
"002561.SZ","Ðì¼Ò»ã","2020-09-14","11.4149","11.4149","11.4700","11.3598","0.0414","0.3636","11.3735"
"002561.SZ","Ðì¼Ò»ã","2020-09-15","11.4287","11.3460","11.4287","11.2770","-0.0689","-0.6039","11.4149"
"002561.SZ","Ðì¼Ò»ã","2020-09-16","11.3046","11.2908","11.3598","11.2357","-0.0551","-0.4860","11.3460"
"002561.SZ","Ðì¼Ò»ã","2020-09-17","11.3046","11.2770","11.3460","11.2081","-0.0138","-0.1221","11.2908"
"002561.SZ","Ðì¼Ò»ã","2020-09-18","11.2770","11.4011","11.4563","11.2357","0.1241","1.1002","11.2770"
"002561.SZ","Ðì¼Ò»ã","2020-09-21","11.4838","11.4563","11.5665","11.4011","0.0551","0.4837","11.4011"
"002561.SZ","Ðì¼Ò»ã","2020-09-22","11.4149","11.3184","11.5114","11.2219","-0.1379","-1.2034","11.4563"
"002561.SZ","Ðì¼Ò»ã","2020-09-23","11.5528","11.4838","11.5528","11.3735","0.1654","1.4616","11.3184"
"002561.SZ","Ðì¼Ò»ã","2020-09-24","11.3598","11.2357","11.4700","11.2219","-0.2481","-2.1609","11.4838"
"002561.SZ","Ðì¼Ò»ã","2020-09-25","11.2908","11.1116","11.2908","11.0840","-0.1241","-1.1043","11.2357"
"002561.SZ","Ðì¼Ò»ã","2020-09-28","11.2081","11.0978","11.2081","11.0702","-0.0138","-0.1241","11.1116"
"002561.SZ","Ðì¼Ò»ã","2020-09-29","11.0702","11.1116","11.2081","11.0702","0.0138","0.1242","11.0978"
"002561.SZ","Ðì¼Ò»ã","2020-09-30","11.1116","11.1116","11.1667","11.0565","0.0000","0.0000","11.1116"
"002561.SZ","Ðì¼Ò»ã","2020-10-09","11.1530","11.3184","11.3598","11.1530","0.2068","1.8610","11.1116"
"002561.SZ","Ðì¼Ò»ã","2020-10-12","11.3046","11.5665","11.5803","11.3046","0.2481","2.1924","11.3184"
"002561.SZ","Ðì¼Ò»ã","2020-10-13","11.5390","11.4563","11.5390","11.4149","-0.1103","-0.9535","11.5665"
"002561.SZ","Ðì¼Ò»ã","2020-10-14","11.4011","11.3046","11.4563","11.2770","-0.1516","-1.3237","11.4563"
"002561.SZ","Ðì¼Ò»ã","2020-10-15","11.2770","11.2357","11.3460","11.2219","-0.0689","-0.6098","11.3046"
"002561.SZ","Ðì¼Ò»ã","2020-10-16","11.2908","11.2770","11.3046","11.1943","0.0414","0.3681","11.2357"
"002561.SZ","Ðì¼Ò»ã","2020-10-19","11.3735","11.2219","11.4149","11.2081","-0.0551","-0.4890","11.2770"
"002561.SZ","Ðì¼Ò»ã","2020-10-20","11.2219","11.2081","11.2357","11.0565","-0.0138","-0.1229","11.2219"
"002561.SZ","Ðì¼Ò»ã","2020-10-21","11.2081","11.1392","11.2081","11.0978","-0.0689","-0.6150","11.2081"
"002561.SZ","Ðì¼Ò»ã","2020-10-22","11.1116","11.0702","11.1116","11.0151","-0.0689","-0.6188","11.1392"
"002561.SZ","Ðì¼Ò»ã","2020-10-23","11.1254","10.9737","11.1254","10.9186","-0.0965","-0.8717","11.0702"
"002561.SZ","Ðì¼Ò»ã","2020-10-26","11.0289","10.9737","11.0427","10.9186","0.0000","0.0000","10.9737"
"002561.SZ","Ðì¼Ò»ã","2020-10-27","10.8910","10.9462","10.9737","10.8497","-0.0276","-0.2513","10.9737"
"002561.SZ","Ðì¼Ò»ã","2020-10-28","11.0013","10.8772","11.0013","10.8221","-0.0689","-0.6297","10.9462"
"002561.SZ","Ðì¼Ò»ã","2020-10-29","10.7532","10.7532","10.8497","10.7118","-0.1241","-1.1407","10.8772"
"002561.SZ","Ðì¼Ò»ã","2020-10-30","10.7532","10.4774","10.7945","10.4499","-0.2757","-2.5641","10.7532"
"002561.SZ","Ðì¼Ò»ã","2020-11-02","10.4637","10.4774","10.5326","10.3947","0.0000","0.0000","10.4774"
"002561.SZ","Ðì¼Ò»ã","2020-11-03","10.5050","10.6567","10.6980","10.4774","0.1792","1.7105","10.4774"
"002561.SZ","Ðì¼Ò»ã","2020-11-04","10.6153","10.6015","10.6980","10.5326","-0.0551","-0.5175","10.6567"
"002561.SZ","Ðì¼Ò»ã","2020-11-05","10.6291","10.6429","10.6842","10.5877","0.0414","0.3901","10.6015"
"002561.SZ","Ðì¼Ò»ã","2020-11-06","10.6842","10.5602","10.6842","10.5050","-0.0827","-0.7772","10.6429"
"002561.SZ","Ðì¼Ò»ã","2020-11-09","10.5602","10.7118","10.7532","10.5464","0.1516","1.4360","10.5602"
"002561.SZ","Ðì¼Ò»ã","2020-11-10","10.7807","10.6291","10.7945","10.5326","-0.0827","-0.7722","10.7118"
"002561.SZ","Ðì¼Ò»ã","2020-11-11","10.6291","10.5877","10.6429","10.4774","-0.0414","-0.3891","10.6291"
"002561.SZ","Ðì¼Ò»ã","2020-11-12","10.6153","10.6567","10.6980","10.6153","0.0689","0.6510","10.5877"
"002561.SZ","Ðì¼Ò»ã","2020-11-13","10.6980","10.6429","10.6980","10.5326","-0.0138","-0.1294","10.6567"
"002561.SZ","Ðì¼Ò»ã","2020-11-16","10.6842","10.7394","10.7669","10.6153","0.0965","0.9067","10.6429"
"002561.SZ","Ðì¼Ò»ã","2020-11-17","10.7532","10.7669","10.8083","10.6980","0.0276","0.2567","10.7394"
"002561.SZ","Ðì¼Ò»ã","2020-11-18","10.7669","10.7945","10.8359","10.6842","0.0276","0.2561","10.7669"
"002561.SZ","Ðì¼Ò»ã","2020-11-19","10.7532","10.8497","10.8772","10.6980","0.0551","0.5109","10.7945"
"002561.SZ","Ðì¼Ò»ã","2020-11-20","10.8083","10.9048","10.9324","10.7669","0.0551","0.5083","10.8497"
"002561.SZ","Ðì¼Ò»ã","2020-11-23","10.9462","10.8635","10.9462","10.8221","-0.0414","-0.3793","10.9048"
"002561.SZ","Ðì¼Ò»ã","2020-11-24","10.8910","10.8221","10.9048","10.7807","-0.0414","-0.3807","10.8635"
"002561.SZ","Ðì¼Ò»ã","2020-11-25","10.8221","10.6704","10.8635","10.6567","-0.1516","-1.4013","10.8221"
"002561.SZ","Ðì¼Ò»ã","2020-11-26","10.6567","10.7669","10.7807","10.6567","0.0965","0.9044","10.6704"
"002561.SZ","Ðì¼Ò»ã","2020-11-27","10.7669","10.8359","10.8497","10.7256","0.0689","0.6402","10.7669"
"002561.SZ","Ðì¼Ò»ã","2020-11-30","10.8772","10.7669","10.9324","10.7669","-0.0689","-0.6361","10.8359"
"002561.SZ","Ðì¼Ò»ã","2020-12-01","10.7532","10.8910","10.9048","10.7394","0.1241","1.1524","10.7669"
"002561.SZ","Ðì¼Ò»ã","2020-12-02","10.8910","10.8497","10.8910","10.7807","-0.0414","-0.3797","10.8910"
"002561.SZ","Ðì¼Ò»ã","2020-12-03","10.8772","10.8359","10.9186","10.7256","-0.0138","-0.1271","10.8497"
"002561.SZ","Ðì¼Ò»ã","2020-12-04","10.8497","10.7945","10.8497","10.7532","-0.0414","-0.3817","10.8359"
"002561.SZ","Ðì¼Ò»ã","2020-12-07","10.8083","10.7118","10.8359","10.6980","-0.0827","-0.7663","10.7945"
"002561.SZ","Ðì¼Ò»ã","2020-12-08","10.7669","10.6704","10.7669","10.6704","-0.0414","-0.3861","10.7118"
"002561.SZ","Ðì¼Ò»ã","2020-12-09","10.6704","10.8772","10.9048","10.6291","0.2068","1.9380","10.6704"
"002561.SZ","Ðì¼Ò»ã","2020-12-10","10.8221","10.7256","10.8635","10.6704","-0.1516","-1.3942","10.8772"
"002561.SZ","Ðì¼Ò»ã","2020-12-11","10.7669","10.5877","10.7945","10.5326","-0.1379","-1.2853","10.7256"
"002561.SZ","Ðì¼Ò»ã","2020-12-14","10.6153","10.6291","10.7118","10.4912","0.0414","0.3906","10.5877"
"002561.SZ","Ðì¼Ò»ã","2020-12-15","10.6429","10.5739","10.6429","10.5326","-0.0551","-0.5188","10.6291"
"002561.SZ","Ðì¼Ò»ã","2020-12-16","10.5602","10.5050","10.6015","10.4912","-0.0689","-0.6519","10.5739"
"002561.SZ","Ðì¼Ò»ã","2020-12-17","10.4774","10.5739","10.6015","10.4499","0.0689","0.6562","10.5050"
"002561.SZ","Ðì¼Ò»ã","2020-12-18","10.6980","10.5877","10.6980","10.5602","0.0138","0.1304","10.5739"
"002561.SZ","Ðì¼Ò»ã","2020-12-21","10.5877","10.6153","10.6980","10.5050","0.0276","0.2604","10.5877"
"002561.SZ","Ðì¼Ò»ã","2020-12-22","10.6015","10.5326","10.6704","10.5050","-0.0827","-0.7792","10.6153"
"002561.SZ","Ðì¼Ò»ã","2020-12-23","10.5326","10.6153","10.6704","10.5326","0.0827","0.7853","10.5326"
"002561.SZ","Ðì¼Ò»ã","2020-12-24","10.6153","10.4774","10.6429","10.4774","-0.1379","-1.2987","10.6153"
"002561.SZ","Ðì¼Ò»ã","2020-12-25","10.4499","10.5050","10.5602","10.4499","0.0276","0.2632","10.4774"
"002561.SZ","Ðì¼Ò»ã","2020-12-28","10.4912","10.3120","10.5326","10.2431","-0.1930","-1.8373","10.5050"
"002561.SZ","Ðì¼Ò»ã","2020-12-29","10.3809","10.2706","10.4223","10.2293","-0.0414","-0.4011","10.3120"
"002561.SZ","Ðì¼Ò»ã","2020-12-30","10.2569","10.2844","10.3534","10.2017","0.0138","0.1342","10.2706"
